1,7511632.814,4691036.485,0.000,,0.000,0.000,01:00:00,1970-01-01
2,7511610.039,4690977.059,0.000,,0.000,0.000,01:00:00,1970-01-01
20561,7511700.072,4691015.689,0.000,,0.000,0.000,01:00:00,1970-01-01
20562,7511670.052,4691027.080,0.000,,0.000,0.000,01:00:00,1970-01-01
20563,7511601.153,4691044.482,0.000,,0.000,0.000,01:00:00,1970-01-01
20564,7511589.753,4691046.712,0.000,,0.000,0.000,01:00:00,1970-01-01
20565,7511567.833,4691046.003,0.000,,0.000,0.000,01:00:00,1970-01-01
22598,7511691.691,4691004.340,0.000,,0.000,0.000,01:00:00,1970-01-01
22607,7511682.141,4690993.891,0.000,,0.000,0.000,01:00:00,1970-01-01
22608,7511671.100,4690982.202,0.000,,0.000,0.000,01:00:00,1970-01-01
22609,7511658.740,4690968.870,0.000,,0.000,0.000,01:00:00,1970-01-01
22610,7511657.380,4690967.403,0.000,,0.000,0.000,01:00:00,1970-01-01
22611,7511655.660,4690966.390,0.000,,0.000,0.000,01:00:00,1970-01-01
22612,7511642.269,4690958.524,0.000,,0.000,0.000,01:00:00,1970-01-01
22613,7511636.130,4690965.784,0.000,,0.000,0.000,01:00:00,1970-01-01
22614,7511624.200,4690971.854,0.000,,0.000,0.000,01:00:00,1970-01-01
22615,7511604.990,4690978.915,0.000,,0.000,0.000,01:00:00,1970-01-01
22616,7511583.190,4690982.246,0.000,,0.000,0.000,01:00:00,1970-01-01
22617,7511552.830,4690987.707,0.000,,0.000,0.000,01:00:00,1970-01-01
22618,7511559.240,4691012.610,0.000,,0.000,0.000,01:00:00,1970-01-01
22619,7511563.440,4691028.950,0.000,,0.000,0.000,01:00:00,1970-01-01
49572,7510138.497,4690542.960,0.000,,0.000,0.000,01:00:00,1970-01-01
49573,7510109.592,4690567.290,0.000,,0.000,0.000,01:00:00,1970-01-01
49574,7509995.976,4690638.336,0.000,,0.000,0.000,01:00:00,1970-01-01
49575,7509983.767,4690661.034,0.000,,0.000,0.000,01:00:00,1970-01-01
49576,7509977.797,4690679.536,0.000,,0.000,0.000,01:00:00,1970-01-01
49577,7509967.833,4690691.119,0.000,,0.000,0.000,01:00:00,1970-01-01
49840,7509905.306,4690396.302,0.000,,0.000,0.000,01:00:00,1970-01-01
49841,7509921.556,4690392.102,0.000,,0.000,0.000,01:00:00,1970-01-01
49842,7509946.766,4690391.540,0.000,,0.000,0.000,01:00:00,1970-01-01
49843,7509965.806,4690387.620,0.000,,0.000,0.000,01:00:00,1970-01-01
49844,7509980.696,4690382.609,0.000,,0.000,0.000,01:00:00,1970-01-01
49845,7509998.906,4690376.729,0.000,,0.000,0.000,01:00:00,1970-01-01
49846,7510015.705,4690370.279,0.000,,0.000,0.000,01:00:00,1970-01-01
49847,7510021.025,4690367.478,0.000,,0.000,0.000,01:00:00,1970-01-01
49848,7510033.045,4690359.108,0.000,,0.000,0.000,01:00:00,1970-01-01
49849,7510052.084,4690343.408,0.000,,0.000,0.000,01:00:00,1970-01-01
49850,7510071.934,4690321.898,0.000,,0.000,0.000,01:00:00,1970-01-01
49851,7510097.673,4690287.999,0.000,,0.000,0.000,01:00:00,1970-01-01
49967,7509933.215,4690635.200,0.000,,0.000,0.000,01:00:00,1970-01-01
49968,7509956.166,4690672.677,0.000,,0.000,0.000,01:00:00,1970-01-01
49969,7510137.702,4690532.396,0.000,,0.000,0.000,01:00:00,1970-01-01
49970,7510115.580,4690502.688,0.000,,0.000,0.000,01:00:00,1970-01-01
49971,7510090.101,4690516.559,0.000,,0.000,0.000,01:00:00,1970-01-01
49972,7510057.332,4690538.139,0.000,,0.000,0.000,01:00:00,1970-01-01
49973,7510046.730,4690490.142,0.000,,0.000,0.000,01:00:00,1970-01-01
49974,7510031.616,4690389.097,0.000,,0.000,0.000,01:00:00,1970-01-01
49975,7510080.635,4690355.837,0.000,,0.000,0.000,01:00:00,1970-01-01
49976,7510118.837,4690406.773,0.000,,0.000,0.000,01:00:00,1970-01-01
49977,7510140.929,4690475.099,0.000,,0.000,0.000,01:00:00,1970-01-01
49978,7510152.969,4690471.448,0.000,,0.000,0.000,01:00:00,1970-01-01
49979,7510156.270,4690479.238,0.000,,0.000,0.000,01:00:00,1970-01-01
49980,7510179.239,4690471.107,0.000,,0.000,0.000,01:00:00,1970-01-01
49981,7510163.178,4690434.080,0.000,,0.000,0.000,01:00:00,1970-01-01
49982,7510155.197,4690412.881,0.000,,0.000,0.000,01:00:00,1970-01-01
49983,7510142.736,4690387.902,0.000,,0.000,0.000,01:00:00,1970-01-01
49984,7509912.340,4690479.670,0.000,,0.000,0.000,01:00:00,1970-01-01
49985,7509915.840,4690510.566,0.000,,0.000,0.000,01:00:00,1970-01-01
49986,7509925.934,4690598.992,0.000,,0.000,0.000,01:00:00,1970-01-01
49987,7509930.135,4690629.040,0.000,,0.000,0.000,01:00:00,1970-01-01
47969,7510111.080,4689948.654,0.000,,0.000,0.000,01:00:00,1970-01-01
47970,7510093.719,4689906.976,0.000,,0.000,0.000,01:00:00,1970-01-01
48597,7510139.278,4689876.306,0.000,,0.000,0.000,01:00:00,1970-01-01
48598,7510161.897,4689856.976,0.000,,0.000,0.000,01:00:00,1970-01-01
48599,7510170.675,4689847.172,0.000,,0.000,0.000,01:00:00,1970-01-01
48618,7510178.250,4689861.515,0.000,,0.000,0.000,01:00:00,1970-01-01
48620,7510192.888,4689889.233,0.000,,0.000,0.000,01:00:00,1970-01-01
48621,7510160.559,4689912.233,0.000,,0.000,0.000,01:00:00,1970-01-01
48381,7509505.464,4689989.844,0.000,,0.000,0.000,01:00:00,1970-01-01
48382,7509517.684,4689987.304,0.000,,0.000,0.000,01:00:00,1970-01-01
48383,7509565.953,4689962.534,0.000,,0.000,0.000,01:00:00,1970-01-01
50162,7509626.183,4690017.610,0.000,,0.000,0.000,01:00:00,1970-01-01
50163,7509612.574,4690046.080,0.000,,0.000,0.000,01:00:00,1970-01-01
50166,7509504.135,4690002.804,0.000,,0.000,0.000,01:00:00,1970-01-01
50167,7509591.164,4690080.299,0.000,,0.000,0.000,01:00:00,1970-01-01
50168,7509603.394,4690062.489,0.000,,0.000,0.000,01:00:00,1970-01-01
46175,7510093.906,4689461.054,0.000,,0.000,0.000,01:00:00,1970-01-01
46176,7510099.806,4689452.624,0.000,,0.000,0.000,01:00:00,1970-01-01
46251,7510258.533,4689442.910,0.000,,0.000,0.000,01:00:00,1970-01-01
46252,7510259.084,4689455.399,0.000,,0.000,0.000,01:00:00,1970-01-01
46256,7510213.064,4689455.380,0.000,,0.000,0.000,01:00:00,1970-01-01
46257,7510141.296,4689458.662,0.000,,0.000,0.000,01:00:00,1970-01-01
46258,7510113.006,4689462.153,0.000,,0.000,0.000,01:00:00,1970-01-01
46259,7510102.356,4689461.973,0.000,,0.000,0.000,01:00:00,1970-01-01
46260,7510211.774,4689443.441,0.000,,0.000,0.000,01:00:00,1970-01-01
46261,7510161.085,4689445.272,0.000,,0.000,0.000,01:00:00,1970-01-01
46262,7510111.746,4689451.703,0.000,,0.000,0.000,01:00:00,1970-01-01
40158,7510064.177,4689493.564,0.000,,0.000,0.000,01:00:00,1970-01-01
46155,7510008.918,4689497.375,0.000,,0.000,0.000,01:00:00,1970-01-01
46165,7510007.468,4689478.746,0.000,,0.000,0.000,01:00:00,1970-01-01
46169,7510075.347,4689476.574,0.000,,0.000,0.000,01:00:00,1970-01-01
46125,7509912.806,4689453.741,0.000,,0.000,0.000,01:00:00,1970-01-01
46126,7509931.409,4689454.879,0.000,,0.000,0.000,01:00:00,1970-01-01
46138,7509912.589,4689457.287,0.000,,0.000,0.000,01:00:00,1970-01-01
46166,7509934.429,4689483.328,0.000,,0.000,0.000,01:00:00,1970-01-01
46167,7509933.359,4689480.128,0.000,,0.000,0.000,01:00:00,1970-01-01
46168,7509913.364,4689477.785,0.000,,0.000,0.000,01:00:00,1970-01-01
46170,7510085.487,4689464.724,0.000,,0.000,0.000,01:00:00,1970-01-01
46171,7509932.469,4689470.528,0.000,,0.000,0.000,01:00:00,1970-01-01
40159,7510031.488,4689528.753,0.000,,0.000,0.000,01:00:00,1970-01-01
40160,7510014.209,4689543.073,0.000,,0.000,0.000,01:00:00,1970-01-01
46163,7510012.779,4689518.994,0.000,,0.000,0.000,01:00:00,1970-01-01
46164,7510013.148,4689513.704,0.000,,0.000,0.000,01:00:00,1970-01-01
46119,7509832.700,4689442.042,0.000,,0.000,0.000,01:00:00,1970-01-01
46120,7509841.058,4689444.082,0.000,,0.000,0.000,01:00:00,1970-01-01
46129,7509842.886,4689449.538,0.000,,0.000,0.000,01:00:00,1970-01-01
46130,7509846.090,4689450.195,0.000,,0.000,0.000,01:00:00,1970-01-01
46131,7509852.708,4689451.566,0.000,,0.000,0.000,01:00:00,1970-01-01
46132,7509857.425,4689453.027,0.000,,0.000,0.000,01:00:00,1970-01-01
46133,7509864.804,4689454.138,0.000,,0.000,0.000,01:00:00,1970-01-01
46134,7509873.258,4689454.353,0.000,,0.000,0.000,01:00:00,1970-01-01
46135,7509882.490,4689454.995,0.000,,0.000,0.000,01:00:00,1970-01-01
46136,7509891.686,4689455.868,0.000,,0.000,0.000,01:00:00,1970-01-01
46137,7509900.268,4689456.771,0.000,,0.000,0.000,01:00:00,1970-01-01
46141,7509831.940,4689453.251,0.000,,0.000,0.000,01:00:00,1970-01-01
46150,7509839.184,4689469.094,0.000,,0.000,0.000,01:00:00,1970-01-01
53487,7509841.180,4689453.901,0.000,,0.000,0.000,01:00:00,1970-01-01
45124,7509793.342,4688939.078,0.000,,0.000,0.000,01:00:00,1970-01-01
45125,7509794.973,4688952.918,0.000,,0.000,0.000,01:00:00,1970-01-01
45126,7509787.973,4688974.187,0.000,,0.000,0.000,01:00:00,1970-01-01
45422,7509736.545,4689043.137,0.000,,0.000,0.000,01:00:00,1970-01-01
45423,7509753.334,4688968.839,0.000,,0.000,0.000,01:00:00,1970-01-01
45424,7509755.863,4688959.169,0.000,,0.000,0.000,01:00:00,1970-01-01
45425,7509767.763,4688945.179,0.000,,0.000,0.000,01:00:00,1970-01-01
45437,7509774.235,4689047.936,0.000,,0.000,0.000,01:00:00,1970-01-01
45438,7509754.685,4689046.256,0.000,,0.000,0.000,01:00:00,1970-01-01
45487,7509777.554,4689020.296,0.000,,0.000,0.000,01:00:00,1970-01-01
45488,7509783.703,4688985.077,0.000,,0.000,0.000,01:00:00,1970-01-01
45120,7509762.111,4688844.002,0.000,,0.000,0.000,01:00:00,1970-01-01
45121,7509773.542,4688885.751,0.000,,0.000,0.000,01:00:00,1970-01-01
45122,7509786.042,4688909.550,0.000,,0.000,0.000,01:00:00,1970-01-01
45123,7509793.182,4688927.999,0.000,,0.000,0.000,01:00:00,1970-01-01
45141,7509690.635,4689000.050,0.000,,0.000,0.000,01:00:00,1970-01-01
45142,7509675.264,4688935.392,0.000,,0.000,0.000,01:00:00,1970-01-01
45143,7509677.944,4688923.042,0.000,,0.000,0.000,01:00:00,1970-01-01
45144,7509687.743,4688898.603,0.000,,0.000,0.000,01:00:00,1970-01-01
45145,7509695.233,4688877.793,0.000,,0.000,0.000,01:00:00,1970-01-01
45146,7509708.862,4688859.773,0.000,,0.000,0.000,01:00:00,1970-01-01
45147,7509736.232,4688852.783,0.000,,0.000,0.000,01:00:00,1970-01-01
45148,7509745.452,4688852.182,0.000,,0.000,0.000,01:00:00,1970-01-01
45420,7509705.055,4689016.269,0.000,,0.000,0.000,01:00:00,1970-01-01
45421,7509717.405,4689035.008,0.000,,0.000,0.000,01:00:00,1970-01-01
46121,7509843.760,4689444.741,0.000,,0.000,0.000,01:00:00,1970-01-01
46122,7509859.930,4689449.721,0.000,,0.000,0.000,01:00:00,1970-01-01
46123,7509872.850,4689449.520,0.000,,0.000,0.000,01:00:00,1970-01-01
46124,7509899.399,4689452.920,0.000,,0.000,0.000,01:00:00,1970-01-01
44910,7508618.246,4689865.864,0.000,,0.000,0.000,01:00:00,1970-01-01
44911,7508625.136,4689826.985,0.000,,0.000,0.000,01:00:00,1970-01-01
44912,7508627.515,4689786.766,0.000,,0.000,0.000,01:00:00,1970-01-01
44913,7508631.484,4689762.177,0.000,,0.000,0.000,01:00:00,1970-01-01
44914,7508639.874,4689743.157,0.000,,0.000,0.000,01:00:00,1970-01-01
44923,7508647.354,4689743.797,0.000,,0.000,0.000,01:00:00,1970-01-01
44924,7508655.564,4689751.216,0.000,,0.000,0.000,01:00:00,1970-01-01
44925,7508661.924,4689759.426,0.000,,0.000,0.000,01:00:00,1970-01-01
44926,7508668.014,4689767.645,0.000,,0.000,0.000,01:00:00,1970-01-01
