49572,7510138.497,4690542.96
49573,7510109.592,4690567.29
49574,7509995.976,4690638.336
49575,7509983.767,4690661.034
49576,7509977.797,4690679.536
49577,7509967.833,4690691.119
49840,7509905.306,4690396.302
49841,7509921.556,4690392.102
49842,7509946.766,4690391.54
49843,7509965.806,4690387.62
49844,7509980.696,4690382.609
49845,7509998.906,4690376.729
49846,7510015.705,4690370.279
49847,7510021.025,4690367.478
49848,7510033.045,4690359.108
49849,7510052.084,4690343.408
49850,7510071.934,4690321.898
49851,7510097.673,4690287.999
49967,7509933.215,4690635.2
49968,7509956.166,4690672.677
49969,7510137.702,4690532.396
49970,7510115.58,4690502.688
49971,7510090.101,4690516.559
49972,7510057.332,4690538.139
49973,7510046.73,4690490.142
49974,7510031.616,4690389.097
49975,7510080.635,4690355.837
49976,7510118.837,4690406.773
49977,7510140.929,4690475.099
49978,7510152.969,4690471.448
49979,7510156.27,4690479.238
49980,7510179.239,4690471.107
49981,7510163.178,4690434.08
49982,7510155.197,4690412.881
49983,7510142.736,4690387.902
49984,7509912.34,4690479.67
49985,7509915.84,4690510.566
49986,7509925.934,4690598.992
49987,7509930.135,4690629.04
