92 7509661.3580 4689406.9130 649.5169 "A41216"
94 7509673.4670 4689378.4130 649.1954 "A46012"
95 7509665.5720 4689399.2310 649.2135 "A46023"
250 7509651.4630 4689393.4670 650.0070 "41217"
