1	7509623.486	4689374.82	652.1969	100-
2	7509634.783	4689354.752	665.7089	101-
3	7509641.219	4689340.14	650.2048	102-
4	7509655.31	4689317.179	651.8862	103-
5	7509663.617	4689305.415	656.9044	104-
6	7509674.446	4689291.391	663.2636	105-
7	7509685.3	4689276.324	670.9933	106-
8	7509685.281	4689276.319	671.0037	107-
9	7509687.043	4689273.695	671.7484	108-
10	7509646.704	4689390.655	650.3377	109-
11	7509646.185	4689386.527	650.2032	110-
12	7509646.473	4689390.724	650.3369	111-MEGJ
13	7509645.94	4689386.556	650.1995	112-MEGJ
14	7509650.972	4689369.508	650.0441	113-MURI
15	7509650.574	4689369.519	648.5599	114-GURI
16	7509664.002	4689344.172	650.1178	115-MEGJ
17	7509679.089	4689318.636	655.9226	116-MEGJ
18	7509691.707	4689302.361	664.1444	117-GURI
19	7509697.524	4689295.227	667.2605	118-MEGJ
20	7509711.025	4689311.176	662.9084	119-GURI
21	7509711.038	4689311.163	662.9218	120-GURI
22	7509685.383	4689347.973	649.516	121-MURI
23	7509666.018	4689401.341	649.1311	122-GURI
24	7509691.513	4689232.894	682.9188	123-MEGJ
25	7509677.672	4689250.247	677.8925	124-
26	7509677.706	4689250.26	677.8714	125-
27	7509677.813	4689250.271	677.2015	126-
28	7509665.417	4689268.435	669.0122	127-MEGJ
29	7509663.266	4689271.57	667.3488	128-GURI
30	7509659.326	4689277.371	664.6505	129-GURI
31	7509647.156	4689293.707	657.6481	130-RRETHOJ
32	7509629.206	4689317.176	652.3379	131-MURI
33	7509633.65	4689311.481	652.8336	132-RRETHOJ
34	7509633.661	4689311.481	652.825	133-RRETHOJ
35	7509620.893	4689332.68	651.1291	134-MURI
36	7509618.711	4689338.331	653.2535	135-MURI
37	7509613.404	4689352.406	652.5054	136-MURI
38	7509612.69	4689357.554	652.465	137-MURI
39	7509596.522	4689343.117	652.5533	138-MURI
40	7509583.226	4689353.832	652.7287	139-GURI
41	7509557.258	4689820.525	670.1314	140-GURI
42	7509534.461	4689772.302	663.6965	141-GURI
43	7509599.796	4689788.802	666.7269	142-GURI
44	7509618.693	4689795.721	667.2066	143-GURI
45	7509483.552	4689793.741	667.1079	144-MEGJ
46	7509482.003	4689792.483	667.6225	145-MEGJ
47	7509485.25	4689794.871	667.3661	146-
48	7509475.471	4689804.589	668.9155	147-MEGJ
49	7509473.732	4689803.584	668.9464	148-MEGJ
50	7509477.243	4689805.533	668.3723	149-MEGJ
51	7509468.553	4689817.3	670.4003	150-MEGJ
52	7509470.47	4689817.929	670.208	151-MEGJ
53	7509466.61	4689816.757	670.8563	152-MEGJ
54	7509439.479	4689769.458	669.1778	153-MEGJ
55	7509408.588	4689754.15	668.7215	154-MEGJ
56	7509390.425	4689747.685	668.5063	155-GURI
57	7509352.347	4689737.59	667.51	156-MEGJ
58	7509510.423	4689759.738	661.1986	157-
59	7509515.272	4689758.113	660.6116	158-MURI
60	7510019.665	4690139.378	651.9936	159-MURI
61	7510027.998	4690121.452	651.9635	160-MURI
62	7511090.356	4691036.783	616.5176	161-GURI
63	7509939.274	4690058.781	654.5137	A1-
64	7510024.583	4690129.38	652.1115	A2-
65	7511169.269	4691164.873	616.0791	A3-
66	7511165.486	4691166.182	616.082	A4-
67	7511137.086	4691094.782	615.8249	A5-
68	7511139.956	4691091.172	615.6523	A6-
69	7511112.297	4691023.114	615.6177	A7-
70	7511108.877	4691025.309	615.764	A8-
71	7510033.633	4690108.729	651.6713	A9-
72	7510030.287	4690106.262	651.8126	A10-
73	7510039.896	4690081.063	651.553	A11-
74	7509947.415	4690044.676	654.743	A12-
75	7511118.599	4691102.445	616.254	A13-
76	7511157.579	4691084.314	615.5876	A14-
77	7509497.54	4689695.268	651.6046	A4828-
78	7509661.358	4689406.913	649.5169	A41216-
79	7509683.29	4689265.278	672.8486	A41217-MEGJ
80	7509673.467	4689378.413	649.1954	A46012-
81	7509665.572	4689399.231	649.2135	A46023-
82	7509520.241	4689717.683	654.1528	A48284-
83	7509529.827	4689720.1	654.2384	A48285-
84	7509953.55	4690032.84	654.6896	A48464-
85	7509956.405	4690029.484	654.4887	A48465-
86	7509946.369	4690046.712	654.6819	A48476-
87	7509938.309	4690060.537	654.5946	A48485-
88	7509924.42	4690082.987	654.5685	A48486-
89	7509975.753	4690142.751	652.1176	A48487-
90	7510005.863	4690170.078	651.4876	A48488-
91	7510009.768	4690164.765	651.6438	A48489-
92	7510019.85	4690139.96	651.8104	A48490-
93	7510032.559	4690111.56	651.8717	A48492-
94	7510043.517	4690082.798	651.4805	A48493-
95	7510020.879	4690071.827	651.8427	A48494-
96	7509996.382	4690055.31	652.6073	A48495-
97	7509969.117	4690040.224	653.9872	A48496-
98	7509452.163	4689739.09	662.7145	A50561-
99	7509340.216	4689701.382	658.3037	A50615-
100	7509359.461	4689701.955	658.724	A50616-
101	7509310.567	4689751.168	674.6404	A50619-
102	7509311.236	4689726.607	667.0663	A50620-
103	7509311.486	4689715.469	664.2018	A50621-
104	7509346.132	4689774.183	675.9033	A50623-
105	7509343.715	4689767.28	673.984	A50624-
106	7509330.468	4689764.862	674.2641	A50625-
107	7509320.343	4689755.88	674.0665	A50626-
108	7509366.13	4689774.99	676.1442	A50629-
109	7509374.262	4689777.148	676.2822	A50630-
110	7509383.44	4689781.742	676.6056	A50631-
111	7509400.864	4689795.804	677.2858	A50632-
112	7509413.029	4689802.537	676.859	A50633-
113	7509426.507	4689815.535	676.6369	A50634-
114	7509433.834	4689825.815	676.2699	A50635-
115	7509442.479	4689842.843	676.9616	A50636-
116	7509445.986	4689854.989	677.4281	A50637-
117	7509447.044	4689886.43	678.1632	A50638-
118	7509467.594	4689872.877	677.0858	A50639-
119	7509467.793	4689869.148	676.8495	A50640-
120	7509467.575	4689853.481	675.2964	A50641-
121	7509467.971	4689838.03	673.3809	A50642-
122	7509570.909	4689818.643	669.6779	A50643-
123	7509639.852	4689805.787	667.1843	A50644-
124	7509606.521	4689777.933	665.5312	A50645-
125	7509594.077	4689771.115	664.1126	A50646-
126	7509513.806	4689761.927	661.1717	A50649-
127	7509491.746	4689747.857	662.2159	A50650-
128	7509426.769	4689724.019	662.4403	A50653-
129	7509416.195	4689720.572	661.6605	A50654-
130	7509384.932	4689709.109	660.0906	A50655-
131	7509495.557	4689715.836	653.9457	A50732-
132	7509519.419	4689720.648	654.6874	A50733-
133	7509495.241	4689717.991	654.0086	A50734-
134	7511110.562	4691024.199	615.7203	A53366-
135	7511129.695	4691012.031	615.7514	A53367-
136	7511148.845	4691061.788	615.6627	A53368-
137	7511167.382	4691165.514	616.0993	A53448-
138	7511091.461	4691036.401	616.4689	A53449-
139	7511126.433	4691121.528	616.1993	A53450-
140	7511147.993	4691172.3	616.1968	A53451-
141	7510024.386	4690129.273	652.0894	AA3-
142	7510032.28	4690111.176	651.8416	PK1-
143	7509593.318	4689313.953	653.28	282-41222_stk
144	7509611.468	4689304.985	655.59	283-45999_stk
145	7509628.163	4689285.028	658.17	284-45997_stk
146	7509639.345	4689269.965	663.101	285-45980_stk
147	7509646.192	4689260.766	666.756	286-45981_stk
148	7509633.127	4689299.765	654.425	287-MEGJ
149	7509627.758	4689306.68	653.017	288-MEGJ
150	7509602.496	4689329.143	654.024	289-MEGJ
151	7509598.573	4689334.651	653.001	290-MEGJ
152	7509569.093	4689338.328	653.737	291-45954_stk
153	7510258.537	4689442.896	634.826	292-46251_stk
154	7510213.059	4689455.363	635.074	293-46256_stk
155	7510211.761	4689443.441	635.201	294-46260_stk
156	7510161.077	4689445.261	635.973	295-46261_stk
157	7510141.305	4689458.665	636.507	296-46257_stk
158	7510112.963	4689462.149	636.82	297-46258_stk
159	7510111.739	4689451.703	636.651	298-46262_stk
160	7510099.791	4689452.632	637.218	299-46176_stk
161	7510093.888	4689461.081	637.442	300-46175_stk
162	7510102.348	4689462.003	636.982	301-46259_stk
163	7510158.703	4689447.328	636.012	302-GURI
164	7510158.635	4689445.571	636.029	303-GURI
165	7510159.101	4689457.881	636.14	304-46257_46256_stk
166	7510213.038	4689455.321	635.051	305-GURI
167	7510213.244	4689444.396	635.114	306-GURI
168	7510213.269	4689443.4	635.138	307-MEGJ
169	7510259.1	4689455.42	634.964	308-46252_stk
170	7510093.696	4689906.977	651.257	311-47970_stk
171	7510102.393	4689927.803	650.648	312-3_stk
172	7510111.047	4689948.662	650.364	313-47969_stk
173	7510160.53	4689912.23	649.24	314-48621_stk
174	7510192.898	4689889.238	648.85	315-48620_stk
175	7510182.895	4689870.346	649.082	316-4_stk
176	7510178.227	4689861.541	649.102	317-48618_stk
177	7510170.677	4689847.183	649.079	318-48599_stk
178	7510161.945	4689856.979	649.362	319-48598_stk
179	7510139.267	4689876.272	650.156	320-48597_stk
180	7509934.898	4690391.009	646.425	321-MEGJ
181	7509943.637	4690453.3	644.811	322-MEGJ
182	7509948.336	4690495.723	643.617	323-GURI
183	7509952.814	4690526.888	642.429	324-GURI
184	7509955.659	4690553.558	641.48	325-GURI
185	7509958.767	4690575.734	640.806	326-GURI
186	7509963.748	4690611.329	639.728	327-GURI
187	7509966.875	4690628.51	639.133	328-GURI
188	7509970.558	4690645.631	638.333	329-MEGJ
189	7509974.546	4690654.668	638.151	330-MEGJ
190	7509591.184	4690080.299	657.361	333-50167_stk
191	7509603.394	4690062.502	657.702	334-50168_stk
192	7509608.539	4690053.274	658.205	335-6_stk
193	7509612.56	4690046.042	658.262	336-50163_stk
194	7509626.154	4690017.628	659.018	337-50162_stk
195	7509565.952	4689962.532	665.196	338-48383_stk
196	7509528.323	4689981.843	666.105	339-5_stk
197	7509505.461	4689989.849	665.855	340-48381_stk
198	7509504.146	4690002.813	664.202	341-50166_stk
199	7509517.727	4689987.291	665.963	342-48382_stk
200	7511567.837	4691045.974	612.621	343-20565_stk
201	7511589.756	4691046.715	612.362	344-20564_stk
202	7511601.165	4691044.472	612.384	345-20563_stk
203	7511632.815	4691036.481	612.259	346-1_stk
204	7511670.058	4691027.079	612.04	347-20562_stk
205	7511700.093	4691015.723	611.446	348-20561_stk
206	7511691.684	4691004.362	611.624	349-22598_stk
207	7511682.15	4690993.87	611.612	350-22607_stk
208	7511671.102	4690982.2	612.015	351-22608_stk
209	7511657.381	4690967.388	611.953	352-22610_stk
210	7511658.723	4690968.886	612.012	353-22609_stk
211	7511655.638	4690966.397	612.286	354-22611_stk
212	7511642.293	4690958.518	612.209	355-22612_stk
213	7511636.12	4690965.779	612.088	356-22613_stk
214	7511624.188	4690971.851	611.943	357-22614_stk
215	7511610.047	4690977.088	612.047	358-2_stk
216	7511605.009	4690978.911	612.163	359-22615_stk
217	7511583.176	4690982.239	612.387	360-22616_stk
218	7511552.832	4690987.707	616.255	361-22617_stk
219	7511559.212	4691012.576	613.135	362-22618_stk
220	7511563.423	4691028.917	612.793	363-22619_stk
221	7511601.037	4691044.494	611.931	368-10_stk
222	7511667.492	4691027.731	611.586	369-7_stk
223	7511632.289	4690967.753	611.649	370-8_stk
224	7511581.734	4690982.498	612.006	371-9_stk
