548 7509671.2700 4689281.4510 0.0000 "45992"
557 7509684.8490 4689262.9720 0.0000 "45996"
600 7509646.1600 4689260.7730 0.0000 "45981"
601 7509671.2700 4689281.4510 0.0000 "45992"
603 7509651.8400 4689252.0130 0.0000 "45982"
604 7509678.9790 4689216.6230 0.0000 "45989"
605 7509684.8490 4689262.9720 0.0000 "45996"
606 7509700.9320 4689233.6490 0.0000 "46007"
607 7509682.1490 4689217.4330 0.0000 "46008"
45981 7509646.1600 4689260.7730 0.0000 "45981"
45982 7509651.8400 4689252.0130 0.0000 "45982"
45989 7509678.9790 4689216.6230 0.0000 "45989"
45992 7509671.2700 4689281.4510 0.0000 "45992"
45996 7509684.8490 4689262.9720 0.0000 "45996"
46007 7509700.9320 4689233.6490 0.0000 "46007"
46008 7509682.1490 4689217.4330 0.0000 "46008"
