250 7509651.4630 4689393.4670 0.0000 "41217"
260 7509671.2700 4689281.4510 0.0000 "45992"
261 7509649.6410 4689311.6210 0.0000 "45993"
263 7509705.2100 4689296.0090 0.0000 "45995"
264 7509684.8490 4689262.9720 0.0000 "45996"
273 7509628.5020 4689339.0310 0.0000 "46005"
274 7509639.3910 4689324.6510 0.0000 "46006"
280 7509678.0230 4689366.4940 0.0000 "46013"
281 7509689.1210 4689338.4190 0.0000 "46014"
282 7509697.7420 4689327.1860 0.0000 "46015"
283 7509701.0300 4689323.3500 0.0000 "46016"
284 7509714.8500 4689306.0490 0.0000 "46017"
289 7509515.1000 4689708.4830 0.0000 "48283"
292 7509559.0090 4689726.8610 0.0000 "48286"
338 7509570.2190 4689748.6500 0.0000 "50647"
339 7509559.3790 4689740.6210 0.0000 "50648"
343 7509437.3500 4689730.5700 0.0000 "50652"
352 7511186.4260 4691158.8940 0.0000 "53369"
517 7509585.5220 4689326.5920 0.0000 "41207"
518 7509592.4620 4689336.3720 0.0000 "41208"
519 7509610.1120 4689359.9310 0.0000 "41209"
