546 7509649.6410 4689311.6210 0.0000 "45993"
547 7509620.0510 4689296.0320 0.0000 "45998"
548 7509671.2700 4689281.4510 0.0000 "45992"
555 7509649.6410 4689311.6210 0.0000 "45993"
588 7509649.6410 4689311.6210 0.0000 "45993"
589 7509620.0510 4689296.0320 0.0000 "45998"
600 7509646.1600 4689260.7730 0.0000 "45981"
601 7509671.2700 4689281.4510 0.0000 "45992"
602 7509628.1770 4689285.0580 0.0000 "45997"
45980 7509639.3660 4689269.9470 0.0000 "45980"
45981 7509646.1600 4689260.7730 0.0000 "45981"
45992 7509671.2700 4689281.4510 0.0000 "45992"
45993 7509649.6410 4689311.6210 0.0000 "45993"
45997 7509628.1770 4689285.0580 0.0000 "45997"
45998 7509620.0510 4689296.0320 0.0000 "45998"
