677 7509612.5120 4689368.4200 0.0000 "41210"
678 7509610.1420 4689373.3200 0.0000 "45908"
679 7509606.2030 4689377.4300 0.0000 "45909"
680 7509577.0230 4689365.2820 0.0000 "45910"
681 7509565.9730 4689359.6020 0.0000 "45911"
682 7509555.5530 4689352.1830 0.0000 "45912"
683 7509559.0930 4689347.1330 0.0000 "45953"
684 7509569.1030 4689338.3130 0.0000 "45954"
685 7509585.5220 4689326.5920 0.0000 "41207"
686 7509592.4620 4689336.3720 0.0000 "41208"
687 7509610.1120 4689359.9310 0.0000 "41218"
